,bed,bath,acre_lot,zip_code,house_size,prev_sold_date,price
1851,2.0,3.0,0.02,19121.0,1014.0,2018-08-28,240000.0
1857,3.0,1.0,0.02,19143.0,1203.0,2019-06-13,143900.0
1858,3.0,3.0,0.02,19146.0,1944.0,2021-09-08,359900.0
1873,3.0,1.0,0.02,19134.0,980.0,2022-01-25,215000.0
1879,3.0,2.0,0.02,19134.0,1100.0,2018-01-22,205000.0
1889,3.0,3.0,0.03,19428.0,2668.0,2016-05-09,539900.0
1893,1.0,1.0,0.02,19106.0,779.0,2016-07-27,369900.0
1898,5.0,2.0,0.1,19135.0,1600.0,2019-09-09,259900.0
1899,3.0,3.0,0.03,19121.0,2160.0,2017-11-09,284900.0
1906,2.0,1.0,0.02,19146.0,630.0,2016-07-25,220000.0
1907,2.0,2.0,0.02,19145.0,1077.0,2019-06-21,290000.0
1911,3.0,1.0,0.02,19124.0,1200.0,2021-09-02,220000.0
1912,3.0,1.0,0.02,19143.0,1002.0,2021-11-01,175000.0
1921,3.0,1.0,0.1,19083.0,1164.0,2017-04-27,384900.0
1925,2.0,2.0,0.02,19106.0,1650.0,2019-02-26,1995000.0
1937,5.0,3.0,0.02,19122.0,2619.0,2018-08-28,649900.0
1938,3.0,2.0,0.02,19145.0,1020.0,2019-10-18,324999.0
1942,1.0,1.0,0.03,19142.0,1542.0,2021-04-22,330000.0
1949,3.0,1.0,0.03,19140.0,1350.0,2020-01-09,129900.0
1962,4.0,2.0,0.15,19018.0,2076.0,2018-09-07,330000.0
1966,3.0,2.0,0.02,19121.0,2100.0,2018-09-18,449900.0
1974,3.0,2.0,0.03,19120.0,1200.0,2021-11-08,139900.0
1978,4.0,2.0,0.23,19064.0,1344.0,2020-04-27,374900.0
1985,3.0,3.0,0.01,19146.0,2100.0,2016-09-13,595000.0
1988,2.0,2.0,0.02,19103.0,1408.0,2018-08-27,915000.0
1989,3.0,2.0,0.06,19121.0,1152.0,2021-02-11,368000.0
2000,5.0,2.0,0.04,19142.0,2208.0,2021-05-14,599000.0
2007,3.0,2.0,0.02,19147.0,1861.0,2018-02-05,650000.0
2010,3.0,3.0,0.03,19134.0,1312.0,2016-11-02,279000.0
2018,2.0,3.0,0.02,19106.0,1768.0,2020-04-13,560000.0
2019,2.0,1.0,0.01,19147.0,1128.0,2017-02-21,380000.0
2020,3.0,1.0,0.02,19134.0,980.0,2021-07-09,58000.0
2022,3.0,2.0,0.02,19148.0,994.0,2021-09-20,270000.0
2028,1.0,1.0,0.02,19107.0,676.0,2021-02-02,167000.0
2031,4.0,3.0,0.32,19018.0,2272.0,2020-10-21,410000.0
2037,3.0,3.0,0.02,19121.0,1743.0,2020-02-27,349900.0
2038,3.0,1.0,0.03,19142.0,1114.0,2017-07-26,130000.0
2039,3.0,1.0,0.02,19082.0,1276.0,2019-06-17,175000.0
2040,3.0,2.0,0.03,19141.0,1496.0,2021-12-01,214900.0
2041,4.0,3.0,0.02,19121.0,2100.0,2019-10-15,439900.0
2047,3.0,1.0,0.07,19082.0,1188.0,2021-10-05,179000.0
2056,3.0,4.0,0.02,19146.0,2400.0,2018-01-18,710000.0
2058,3.0,3.0,0.02,19146.0,2534.0,2017-03-23,544400.0
2066,1.0,1.0,0.02,19123.0,737.0,2017-11-13,170000.0
2068,2.0,2.0,0.02,19106.0,2064.0,2018-04-16,729900.0
2069,3.0,3.0,0.04,19138.0,1212.0,2017-02-17,259999.0
2080,3.0,1.0,0.02,19145.0,1008.0,2017-02-14,255000.0
2088,3.0,4.0,0.05,19137.0,1152.0,2018-08-23,444999.0
2091,3.0,2.0,0.36,19038.0,1152.0,2019-07-08,349999.0
2093,3.0,4.0,0.03,19025.0,2735.0,2016-02-01,529900.0
2095,3.0,2.0,0.02,19134.0,1700.0,2021-08-18,299900.0
2098,3.0,3.0,0.02,19146.0,2000.0,2021-05-22,465000.0
2104,4.0,2.0,0.03,19124.0,1120.0,2022-01-25,239000.0
2105,3.0,2.0,0.03,19153.0,1528.0,2022-02-04,249900.0
2106,3.0,2.0,0.01,19122.0,1152.0,2022-01-28,49500.0
2109,3.0,1.0,0.02,19146.0,1086.0,2017-12-26,245000.0
2115,2.0,1.0,0.02,19120.0,812.0,2021-12-27,124900.0
2118,1.0,2.0,0.02,19102.0,894.0,2017-07-03,565000.0
2124,3.0,1.0,0.03,19143.0,1124.0,2022-02-19,99900.0
2128,3.0,4.0,0.02,19146.0,2271.0,2019-10-10,994000.0
2130,3.0,4.0,0.03,19125.0,2619.0,2017-05-16,859900.0
2131,2.0,2.0,0.02,19096.0,1222.0,2018-12-07,199000.0
2133,3.0,3.0,0.01,19147.0,1800.0,2018-07-17,640000.0
2134,3.0,2.0,0.03,19153.0,1140.0,2017-09-29,125000.0
2135,3.0,2.0,0.02,19026.0,1327.0,2019-06-06,219000.0
2147,4.0,2.0,0.8,19063.0,1530.0,2022-03-23,430000.0
2157,3.0,2.0,0.07,19083.0,1719.0,2016-05-31,259900.0
2158,2.0,3.0,0.02,19103.0,1900.0,2020-01-10,710000.0
2159,4.0,2.0,0.07,19029.0,1520.0,2016-05-13,260000.0
2180,3.0,2.0,0.24,19428.0,1722.0,2018-12-13,350000.0
2182,3.0,2.0,0.02,19146.0,1403.0,2017-12-15,424900.0
2187,3.0,2.0,0.03,19150.0,1214.0,2020-05-27,269900.0
2189,3.0,1.0,0.02,19134.0,958.0,2016-12-23,252500.0
2193,6.0,2.0,0.04,19144.0,2001.0,2019-01-04,275000.0
2194,3.0,1.0,0.04,19111.0,1136.0,2017-05-08,239000.0
2200,3.0,3.0,0.02,19145.0,1140.0,2021-04-06,399000.0
2201,3.0,3.0,0.03,19138.0,1228.0,2021-03-19,269999.0
2203,4.0,2.0,0.04,19036.0,1152.0,2017-06-14,199000.0
2204,2.0,2.0,0.02,19106.0,1210.0,2016-10-03,460000.0
2208,3.0,2.0,0.02,19127.0,1100.0,2021-11-27,384500.0
2215,2.0,2.0,0.02,19119.0,1773.0,2018-06-19,450000.0
2242,3.0,2.0,0.04,19111.0,938.0,2019-11-25,210000.0
2245,3.0,2.0,0.02,19125.0,2397.0,2022-01-18,239900.0
2248,3.0,2.0,0.03,19130.0,1400.0,2020-10-28,429900.0
2251,3.0,2.0,0.04,19138.0,1192.0,2020-06-25,244000.0
2252,4.0,2.0,0.03,19125.0,1885.0,2016-04-20,419000.0
2254,3.0,3.0,0.06,19111.0,1536.0,2017-06-08,285000.0
2255,3.0,1.0,0.03,19144.0,1314.0,2019-01-28,99900.0
2256,3.0,2.0,0.03,19120.0,1152.0,2021-06-17,225000.0
2259,3.0,1.0,0.02,19131.0,1188.0,2018-09-17,99900.0
2262,3.0,1.0,0.04,19145.0,1120.0,2019-11-22,359900.0
2267,3.0,2.0,0.03,19104.0,1260.0,2017-04-11,195000.0
2271,3.0,2.0,0.03,19134.0,1000.0,2021-01-19,149900.0
2277,2.0,1.0,0.02,19139.0,996.0,2019-11-07,115000.0
2281,3.0,2.0,0.03,19135.0,1296.0,2022-01-13,229999.0
2282,2.0,2.0,0.02,19147.0,1293.0,2017-06-01,555000.0
2286,3.0,3.0,0.02,19123.0,3000.0,2018-10-24,709999.0
2288,2.0,2.0,0.02,19125.0,1040.0,2018-08-16,350000.0
2296,4.0,2.0,0.02,19106.0,1469.0,2017-03-07,650000.0
2298,6.0,3.0,0.08,19082.0,2296.0,2021-06-24,445000.0
2305,3.0,2.0,0.02,19125.0,1138.0,2017-06-09,249900.0
2310,3.0,2.0,0.1,19094.0,1120.0,2019-09-30,180000.0
2312,4.0,2.0,0.07,19119.0,2720.0,2018-05-30,394900.0
2315,2.0,1.0,0.02,19148.0,1120.0,2019-12-20,195000.0
2321,4.0,3.0,0.94,19063.0,2700.0,2021-11-17,649900.0
2323,3.0,2.0,0.08,19050.0,2100.0,2021-05-20,259900.0
2328,3.0,3.0,0.01,19148.0,1842.0,2020-02-26,460000.0
2332,3.0,2.0,0.01,19146.0,1800.0,2016-05-24,599000.0
2334,3.0,1.0,0.02,19082.0,1088.0,2016-12-30,109900.0
2337,4.0,3.0,0.03,19143.0,2832.0,2020-03-16,650000.0
2339,3.0,2.0,0.02,19131.0,1867.0,2020-05-20,315000.0
2341,3.0,1.0,0.02,19143.0,900.0,2019-12-13,110000.0
2344,3.0,2.0,0.02,19146.0,1584.0,2018-07-18,630000.0
2345,2.0,1.0,0.1,19015.0,1000.0,2021-06-23,109900.0
2351,3.0,2.0,0.04,19151.0,1556.0,2016-06-15,299950.0
2352,3.0,2.0,0.07,19153.0,1440.0,2016-11-17,260000.0
2355,3.0,1.0,0.01,19123.0,972.0,2019-08-05,414999.0
2358,3.0,2.0,0.01,19125.0,1152.0,2021-09-23,57500.0
2359,3.0,2.0,0.08,19003.0,1216.0,2017-06-16,400000.0
2365,3.0,4.0,0.18,19027.0,2288.0,2021-10-01,450000.0
2370,3.0,2.0,0.03,19144.0,1266.0,2021-01-11,184900.0
2383,3.0,1.0,0.06,19137.0,1150.0,2016-10-06,240000.0
2387,3.0,2.0,0.03,19128.0,1435.0,2020-02-07,334900.0
2388,5.0,2.0,0.1,19012.0,1928.0,2017-09-06,375000.0
2389,2.0,2.0,0.02,19148.0,1409.0,2018-11-23,325000.0
2395,4.0,2.0,0.15,19013.0,1776.0,2021-05-17,115000.0
2399,3.0,3.0,0.02,19121.0,1320.0,2016-05-28,305000.0
2402,3.0,3.0,0.02,19121.0,1218.0,2016-05-28,340000.0
2405,3.0,2.0,0.02,19148.0,1244.0,2017-02-06,360000.0
2407,3.0,1.0,0.02,19139.0,1110.0,2021-04-15,165000.0
2408,4.0,2.0,0.03,19139.0,2160.0,2017-11-01,379000.0
2409,2.0,2.0,0.01,19148.0,1040.0,2016-04-14,299900.0
2419,3.0,2.0,0.04,19104.0,2154.0,2016-01-07,650000.0
2420,3.0,2.0,0.02,19143.0,1134.0,2021-12-29,215000.0
2422,3.0,2.0,0.03,19138.0,1260.0,2019-11-27,224900.0
2429,3.0,3.0,0.11,19050.0,1728.0,2016-02-03,334900.0
2431,1.0,1.0,0.02,19027.0,795.0,2021-05-17,109000.0
2432,3.0,3.0,0.03,19120.0,1200.0,2020-04-29,179900.0
2435,4.0,3.0,0.12,19137.0,1440.0,2022-01-04,329000.0
2438,3.0,2.0,0.02,19134.0,1500.0,2021-07-12,329900.0
2441,3.0,1.0,0.14,19063.0,1648.0,2021-10-19,459000.0
2446,4.0,2.0,0.06,19141.0,2048.0,2018-01-17,225000.0
2451,1.0,2.0,0.02,19107.0,610.0,2016-06-16,334900.0
2453,3.0,4.0,0.05,19134.0,2000.0,2016-07-06,497300.0
2457,3.0,2.0,0.02,19027.0,1586.0,2017-04-25,75000.0
2460,3.0,3.0,0.02,19147.0,2240.0,2016-06-29,625000.0
2464,3.0,1.0,0.04,19120.0,1146.0,2021-12-27,199900.0
2466,3.0,1.0,0.02,19150.0,1038.0,2016-10-18,174900.0
2469,4.0,2.0,0.06,19023.0,1743.0,2021-01-04,250000.0
2471,2.0,2.0,0.01,19145.0,732.0,2018-05-01,254900.0
2473,4.0,2.0,0.04,19128.0,1632.0,2018-04-12,375000.0
2475,3.0,2.0,0.03,19104.0,1152.0,2020-01-21,100000.0
2480,3.0,1.0,0.03,19149.0,1126.0,2019-04-17,209000.0
2482,5.0,2.0,0.13,19094.0,2060.0,2017-08-21,250000.0
2485,3.0,1.0,0.02,19130.0,988.0,2019-07-25,389900.0
2497,3.0,2.0,0.03,19150.0,1658.0,2021-12-23,305000.0
2499,3.0,1.0,0.02,19143.0,1024.0,2019-09-06,189900.0
2501,3.0,4.0,0.04,19143.0,2574.0,2021-02-02,299999.0
2503,3.0,1.0,0.03,19138.0,1292.0,2019-07-12,200000.0
2504,3.0,1.0,0.02,19124.0,1080.0,2019-03-27,135000.0
2510,3.0,1.0,0.02,19134.0,1016.0,2021-01-12,314900.0
2514,2.0,2.0,0.02,19147.0,822.0,2018-07-31,394500.0
2520,4.0,2.0,0.03,19146.0,2500.0,2019-06-05,239900.0
2521,3.0,2.0,0.03,19141.0,1292.0,2020-01-30,234900.0
2522,2.0,2.0,0.04,19143.0,660.0,2021-04-27,150000.0
2523,3.0,4.0,0.03,19148.0,2098.0,2016-02-16,745000.0
2525,4.0,2.0,0.04,19141.0,1452.0,2016-07-16,215000.0
2526,3.0,3.0,0.02,19125.0,2275.0,2016-05-18,649999.0
2530,4.0,5.0,0.02,19148.0,2500.0,2016-10-05,599000.0
2538,4.0,2.0,0.44,19064.0,1956.0,2019-03-21,426000.0
2539,3.0,2.0,0.3,19076.0,1713.0,2016-05-05,315000.0
2541,2.0,1.0,0.02,19130.0,1475.0,2016-07-12,529900.0
2543,3.0,2.0,0.03,19126.0,1844.0,2021-12-29,229900.0
2548,5.0,4.0,0.53,19063.0,2552.0,2017-08-02,689000.0
2553,3.0,1.0,0.02,19145.0,1012.0,2018-01-30,290000.0
2554,3.0,3.0,0.02,19146.0,2160.0,2016-05-02,450000.0
2561,6.0,2.0,0.05,19120.0,1458.0,2021-03-29,169900.0
2562,2.0,2.0,0.02,19137.0,848.0,2021-12-28,170000.0
2564,4.0,4.0,0.39,19026.0,3426.0,2017-10-12,495000.0
2566,4.0,3.0,0.03,19139.0,1700.0,2022-01-14,345000.0
2569,4.0,2.0,0.03,19126.0,1584.0,2018-01-29,250000.0
2570,3.0,2.0,0.03,19124.0,1056.0,2021-12-15,239999.0
2571,3.0,3.0,0.02,19123.0,1995.0,2016-04-19,650000.0
2573,2.0,2.0,0.01,19134.0,728.0,2019-12-13,215000.0
2578,2.0,1.0,0.02,19134.0,600.0,2020-06-29,85000.0
2583,5.0,1.0,0.04,19104.0,2272.0,2019-05-23,190000.0
2594,3.0,3.0,0.02,19145.0,1536.0,2019-12-17,449900.0
2595,2.0,1.0,0.02,19008.0,985.0,2021-08-27,155000.0
2596,4.0,2.0,0.05,19141.0,1242.0,2022-02-07,204900.0
2597,3.0,2.0,0.1,19032.0,1152.0,2021-08-07,214900.0
2601,2.0,2.0,0.01,19148.0,1096.0,2018-10-16,369000.0
2603,3.0,2.0,0.06,19111.0,1260.0,2018-11-14,260000.0
2609,2.0,3.0,0.01,19145.0,1348.0,2017-07-25,325000.0
2610,3.0,2.0,0.35,19086.0,1736.0,2021-10-07,550000.0
2611,3.0,3.0,0.02,19121.0,2274.0,2018-09-25,460000.0
2617,3.0,3.0,0.02,19146.0,2020.0,2019-07-22,489900.0
2618,4.0,4.0,0.03,19147.0,3124.0,2019-05-15,1299900.0
2621,3.0,3.0,0.01,19125.0,1294.0,2018-06-19,430000.0
2627,2.0,1.0,0.01,19134.0,784.0,2018-08-13,94500.0
2633,3.0,2.0,0.06,19153.0,1260.0,2019-08-21,290000.0
2639,3.0,2.0,0.02,19147.0,1504.0,2017-08-04,489000.0
2646,3.0,4.0,0.02,19146.0,2400.0,2016-10-31,1299000.0
2647,3.0,1.0,0.12,19033.0,1263.0,2018-11-01,230000.0
2650,3.0,3.0,0.07,19144.0,1706.0,2021-11-17,450000.0
2655,4.0,2.0,0.29,19073.0,1850.0,2022-02-04,375000.0
2661,3.0,2.0,0.04,19124.0,1240.0,2018-04-13,255000.0
2662,2.0,2.0,0.02,19125.0,920.0,2016-12-20,325000.0
2664,4.0,3.0,0.08,19144.0,2446.0,2016-04-28,435000.0
2666,3.0,2.0,0.09,19081.0,1440.0,2019-05-24,299000.0
2669,4.0,2.0,0.06,19127.0,2023.0,2019-09-05,375000.0
2672,5.0,4.0,0.06,19144.0,2193.0,2021-04-07,379900.0
2675,3.0,1.0,0.01,19122.0,1223.0,2019-08-06,330000.0
2677,3.0,1.0,0.02,19107.0,343.0,2021-04-17,130000.0
2679,3.0,2.0,0.05,19023.0,1512.0,2019-04-23,109900.0
2682,3.0,3.0,0.05,19119.0,1484.0,2022-01-20,385000.0
2684,3.0,2.0,0.03,19141.0,1796.0,2021-03-17,299000.0
2689,2.0,2.0,0.02,19145.0,1350.0,2021-04-29,299900.0
2692,2.0,1.0,0.03,19130.0,826.0,2018-04-04,449000.0
2694,4.0,2.0,0.05,19120.0,1388.0,2020-07-03,219900.0
2695,3.0,2.0,0.15,19001.0,1485.0,2017-10-23,329900.0
2701,1.0,1.0,0.02,19103.0,803.0,2018-08-10,469000.0
2702,3.0,2.0,0.03,19133.0,1152.0,2020-09-17,85000.0
2704,3.0,1.0,0.02,19119.0,1396.0,2017-01-03,315000.0
2708,1.0,2.0,0.02,19147.0,1537.0,2020-03-05,550000.0
2715,4.0,3.0,0.02,19133.0,1384.0,2021-12-15,259000.0
2723,3.0,2.0,3.0,19151.0,1400.0,2022-03-05,135000.0
2726,4.0,3.0,0.02,19146.0,2400.0,2016-01-15,479000.0
2730,3.0,2.0,0.03,19126.0,1216.0,2021-11-09,218000.0
2731,3.0,2.0,0.04,19130.0,1632.0,2016-03-22,445000.0
2732,4.0,2.0,0.02,19131.0,1424.0,2018-08-07,259900.0
2733,3.0,2.0,0.09,19081.0,1224.0,2019-12-23,300000.0
2735,3.0,2.0,0.02,19145.0,1280.0,2019-06-06,349000.0
2744,3.0,1.0,0.03,19111.0,1054.0,2020-02-12,220000.0
2748,3.0,3.0,0.02,19121.0,2260.0,2018-05-04,459900.0
2751,3.0,2.0,0.01,19104.0,1350.0,2021-07-27,299000.0
2752,2.0,1.0,0.02,19107.0,720.0,2016-11-14,228000.0
2759,1.0,1.0,0.02,19027.0,1022.0,2016-09-07,129900.0
2763,3.0,1.0,0.85,19073.0,1125.0,2017-05-08,399972.0
2769,3.0,2.0,0.04,19149.0,1224.0,2018-09-20,280000.0
2770,4.0,1.0,0.03,19135.0,1190.0,2021-08-05,225000.0
2773,3.0,3.0,0.01,19122.0,2350.0,2021-09-22,599000.0
2784,3.0,2.0,0.01,19121.0,1152.0,2018-07-03,40000.0
2790,3.0,2.0,0.04,19104.0,1152.0,2020-04-24,224000.0
2791,3.0,3.0,0.02,19146.0,2408.0,2017-08-17,575000.0
2792,2.0,1.0,0.18,19013.0,1152.0,2021-10-08,122900.0
2806,4.0,3.0,0.03,19151.0,1880.0,2022-01-03,259900.0
2811,3.0,1.0,0.02,19149.0,1220.0,2022-03-31,175000.0
2823,3.0,2.0,0.03,19128.0,1380.0,2022-01-27,339000.0
2826,2.0,2.0,0.01,19146.0,1376.0,2018-11-14,429900.0
2829,3.0,3.0,0.45,19038.0,1999.0,2017-07-05,475000.0
2832,3.0,2.0,0.02,19124.0,1110.0,2020-11-05,229900.0
2834,2.0,3.0,0.02,19125.0,1720.0,2021-08-30,379900.0
2835,4.0,2.0,0.05,19151.0,1732.0,2019-07-16,299900.0
2840,3.0,1.0,0.06,19079.0,1342.0,2022-01-05,210000.0
2844,3.0,2.0,0.02,19133.0,1152.0,2017-10-12,60000.0
2848,3.0,2.0,0.01,19122.0,960.0,2021-06-27,255000.0
2851,3.0,1.0,0.02,19107.0,258.0,2017-11-28,135000.0
2855,3.0,3.0,0.02,19130.0,1623.0,2021-05-24,619000.0
2856,3.0,3.0,0.02,19121.0,1545.0,2021-09-03,319900.0
2857,3.0,3.0,0.02,19122.0,1850.0,2018-12-04,499990.0
2858,3.0,3.0,0.02,19148.0,2400.0,2017-05-18,519500.0
2864,3.0,3.0,0.02,19147.0,2089.0,2017-05-03,795000.0
2865,3.0,3.0,0.02,19086.0,2460.0,2016-05-10,400000.0
2868,3.0,2.0,0.05,19428.0,1467.0,2017-08-29,412000.0
2870,4.0,3.0,0.06,19004.0,1759.0,2018-06-21,369000.0
2871,4.0,5.0,0.08,19010.0,3041.0,2021-07-19,695000.0
2872,3.0,3.0,0.04,19137.0,1545.0,2021-01-12,339000.0
2877,6.0,2.0,0.03,19121.0,1800.0,2020-10-22,725000.0
2880,6.0,2.0,0.02,19121.0,2462.0,2021-02-11,425000.0
2881,5.0,3.0,0.07,19131.0,1642.0,2021-04-19,329000.0
2887,3.0,3.0,0.05,19003.0,1240.0,2017-06-28,375000.0
2894,3.0,2.0,0.02,19134.0,1094.0,2021-09-24,179999.0
2896,2.0,3.0,0.02,19148.0,1355.0,2017-07-28,335000.0
2897,3.0,3.0,0.09,19063.0,1573.0,2021-10-27,549900.0
2901,3.0,3.0,0.02,19145.0,1192.0,2018-12-18,299000.0
2908,2.0,2.0,0.02,19122.0,1089.0,2020-05-01,499999.0
2910,4.0,5.0,0.15,19128.0,3600.0,2018-11-15,1350000.0
2911,2.0,1.0,0.02,19148.0,1060.0,2017-11-17,260000.0
2914,1.0,1.0,0.02,19146.0,992.0,2019-08-22,425000.0
2915,3.0,1.0,0.02,19130.0,482.0,2018-07-31,179000.0
2916,3.0,4.0,0.02,19123.0,3114.0,2020-05-07,1200000.0
2917,2.0,2.0,0.04,19023.0,1440.0,2021-10-06,165000.0
2918,2.0,1.0,0.02,19134.0,840.0,2016-08-17,119999.0
2919,3.0,2.0,0.02,19148.0,1620.0,2021-09-02,550000.0
2920,3.0,3.0,0.15,19083.0,2624.0,2018-07-03,499000.0
2924,3.0,2.0,0.02,19145.0,974.0,2016-07-18,225000.0
2925,5.0,2.0,0.05,19143.0,2144.0,2020-09-30,275000.0
2928,3.0,2.0,0.02,19139.0,1500.0,2018-09-10,300000.0
2936,3.0,3.0,0.02,19146.0,2002.0,2018-05-17,899000.0
2944,2.0,2.0,0.02,19147.0,1408.0,2017-02-28,399000.0
2945,2.0,1.0,0.01,19125.0,832.0,2017-06-30,249900.0
2956,3.0,3.0,0.02,19146.0,2100.0,2018-03-20,569900.0
2963,4.0,3.0,0.08,19124.0,1980.0,2021-12-07,250000.0
2965,3.0,3.0,0.13,19026.0,1416.0,2017-03-17,365000.0
2966,3.0,2.0,0.02,19148.0,1416.0,2016-06-16,289900.0
2976,3.0,2.0,0.02,19121.0,1152.0,2017-08-22,299900.0
2978,3.0,2.0,0.04,19018.0,1135.0,2021-08-23,90000.0
2980,3.0,1.0,0.08,19026.0,1240.0,2018-05-08,219000.0
2981,3.0,4.0,0.02,19123.0,3020.0,2016-02-26,1170000.0
2982,3.0,2.0,0.05,19149.0,1188.0,2021-11-01,230000.0
2985,3.0,1.0,0.04,19018.0,1152.0,2018-09-21,165000.0
2986,2.0,4.0,0.02,19145.0,1200.0,2021-10-07,379000.0
2993,3.0,2.0,0.07,19128.0,1306.0,2018-08-10,337500.0
2994,3.0,2.0,0.07,19111.0,1350.0,2021-09-02,239000.0
2998,3.0,2.0,0.04,19149.0,1224.0,2021-01-19,239000.0
3001,6.0,2.0,0.03,19121.0,2024.0,2019-02-01,328900.0
3002,4.0,2.0,0.24,19096.0,1853.0,2018-09-19,545000.0
3003,3.0,2.0,0.06,19140.0,1152.0,2021-05-03,55000.0
3004,4.0,4.0,0.04,19139.0,1500.0,2020-11-12,349900.0
3015,3.0,1.0,0.05,19018.0,1374.0,2021-12-18,167500.0
3021,4.0,2.0,0.27,19076.0,2072.0,2018-05-14,299900.0
3026,4.0,3.0,0.04,19125.0,2086.0,2018-12-04,585000.0
3028,2.0,3.0,0.02,19123.0,1147.0,2016-11-04,369500.0
3029,3.0,2.0,0.02,19130.0,988.0,2016-09-22,389000.0
3030,4.0,3.0,0.04,19141.0,1760.0,2021-11-16,259900.0
3032,3.0,1.0,0.13,19018.0,1331.0,2021-07-02,315000.0
3034,3.0,3.0,0.02,19146.0,2100.0,2019-09-12,629900.0
3035,3.0,2.0,0.08,19026.0,1560.0,2022-01-20,320000.0
3039,3.0,4.0,0.02,19102.0,1722.0,2016-03-28,1300000.0
3042,2.0,2.0,0.06,19149.0,938.0,2019-04-30,169900.0
3045,3.0,3.0,0.04,19147.0,2000.0,2021-12-29,689900.0
3050,3.0,2.0,0.03,19138.0,1008.0,2020-03-27,249900.0
3051,3.0,2.0,0.02,19143.0,1112.0,2022-01-13,220000.0
3055,2.0,1.0,0.02,19130.0,1056.0,2017-12-07,379900.0
3057,2.0,2.0,0.02,19073.0,1350.0,2017-10-19,235000.0
3066,4.0,3.0,0.02,19121.0,2280.0,2020-07-03,449900.0
3067,4.0,4.0,0.01,19125.0,1750.0,2020-08-19,449900.0
3068,1.0,1.0,0.02,19107.0,808.0,2020-12-10,314900.0
3077,5.0,4.0,0.07,19151.0,3000.0,2021-04-30,450000.0
3080,2.0,3.0,0.03,19123.0,1198.0,2020-03-27,499000.0
3081,3.0,3.0,0.07,19428.0,2265.0,2017-06-14,495000.0
3082,3.0,2.0,0.03,19022.0,1140.0,2018-06-25,199900.0
3084,3.0,3.0,0.05,19428.0,1232.0,2016-04-22,400000.0
3085,3.0,2.0,0.05,19036.0,1152.0,2017-06-16,210000.0
3088,3.0,2.0,0.03,19120.0,1260.0,2019-05-24,173500.0
3089,3.0,1.0,0.03,19131.0,1484.0,2021-03-18,119700.0
3092,2.0,2.0,0.02,19125.0,992.0,2019-02-21,335000.0
3094,3.0,3.0,0.02,19125.0,1530.0,2018-05-22,349900.0
3095,4.0,3.0,0.03,19134.0,1938.0,2022-01-20,189999.0
3096,1.0,1.0,0.02,19103.0,658.0,2019-06-27,195000.0
3099,2.0,2.0,0.02,19130.0,1177.0,2018-06-08,389900.0
3102,1.0,1.0,0.02,19146.0,708.0,2016-06-04,290000.0
3104,3.0,2.0,0.02,19146.0,1152.0,2018-03-14,135000.0
3105,3.0,2.0,0.05,19141.0,1320.0,2021-11-06,135000.0
3110,4.0,2.0,0.06,19135.0,1320.0,2017-05-23,235000.0
3116,3.0,2.0,0.06,19014.0,1540.0,2022-01-07,269900.0
3118,2.0,2.0,0.02,19146.0,1404.0,2019-05-07,289000.0
3120,1.0,1.0,0.02,19106.0,980.0,2016-05-31,420000.0
3121,3.0,2.0,0.04,19120.0,1440.0,2018-04-23,215000.0
3122,3.0,1.0,0.12,19036.0,1472.0,2018-07-11,230000.0
3129,3.0,2.0,0.02,19134.0,932.0,2021-04-27,324900.0
3132,2.0,2.0,0.02,19131.0,1526.0,2022-01-15,165000.0
3140,2.0,1.0,0.03,19046.0,1076.0,2022-03-10,265000.0
3144,5.0,4.0,0.03,19133.0,1537.0,2018-01-31,249900.0
3146,4.0,2.0,0.04,19149.0,1692.0,2019-05-24,455000.0
3148,3.0,2.0,0.08,19083.0,1316.0,2019-07-26,365000.0
3151,3.0,1.0,0.04,19150.0,1164.0,2018-07-20,268620.0
3152,3.0,2.0,0.17,19038.0,1216.0,2016-05-12,370000.0
3153,3.0,1.0,0.03,19135.0,1226.0,2022-03-01,219990.0
3155,2.0,1.0,0.14,19428.0,1517.0,2021-10-08,270000.0
3158,4.0,2.0,0.03,19149.0,1472.0,2022-01-20,299000.0
3160,3.0,1.0,0.02,19127.0,1185.0,2019-03-21,309900.0
3164,3.0,2.0,0.04,19134.0,1152.0,2018-07-25,285000.0
3168,3.0,1.0,0.02,19149.0,960.0,2018-04-16,199900.0
3169,3.0,2.0,0.11,19015.0,1800.0,2016-05-19,305000.0
3178,4.0,2.0,0.03,19139.0,1664.0,2022-03-01,210000.0
3187,4.0,2.0,0.02,19127.0,1152.0,2018-10-26,899000.0
3188,4.0,2.0,0.02,19104.0,1176.0,2017-03-21,369000.0
3191,3.0,3.0,0.02,19122.0,1820.0,2020-05-01,450000.0
3197,3.0,1.0,0.02,19107.0,323.0,2019-07-09,73500.0
3211,3.0,3.0,0.03,19146.0,1649.0,2017-01-18,300000.0
3216,3.0,1.0,0.03,19120.0,1050.0,2018-12-14,169900.0
3237,3.0,3.0,0.02,19132.0,1086.0,2021-08-25,219900.0
3242,3.0,3.0,0.02,19143.0,1867.0,2021-12-17,401000.0
3247,3.0,2.0,0.02,19145.0,1350.0,2017-07-27,187000.0
3256,3.0,4.0,0.13,19031.0,3690.0,2018-04-30,1350000.0
3260,3.0,2.0,0.03,19134.0,1332.0,2020-01-14,289900.0
3261,2.0,3.0,0.02,19102.0,1773.0,2020-10-26,899999.0
