,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price,prev_sold_year
24301,for_sale,3.0,2.0,0.52,Hadley,Massachusetts,1035.0,2039.0,,442500.0,
24302,for_sale,4.0,4.0,0.11,Springfield,Massachusetts,1104.0,1908.0,,279900.0,
24303,for_sale,3.0,2.0,0.11,Ludlow,Massachusetts,1056.0,2240.0,2000-10-03,299500.0,2000.0
24304,for_sale,2.0,1.0,,Chicopee,Massachusetts,1022.0,884.0,2018-08-29,175000.0,2018.0
24305,for_sale,3.0,2.0,0.51,Easthampton,Massachusetts,1027.0,1541.0,,300000.0,
24306,for_sale,3.0,3.0,1.82,Orange,Massachusetts,1364.0,2096.0,2000-06-30,469900.0,2000.0
24307,for_sale,4.0,2.0,0.22,Chicopee,Massachusetts,1013.0,1314.0,,269900.0,
24308,for_sale,4.0,2.0,0.3,South Hadley,Massachusetts,1075.0,2112.0,2001-05-24,295000.0,2001.0
24309,for_sale,8.0,4.0,0.11,Chicopee,Massachusetts,1013.0,4356.0,,374900.0,
24310,for_sale,6.0,2.0,0.23,Holyoke,Massachusetts,1040.0,2399.0,2017-09-05,339000.0,2017.0
24311,for_sale,3.0,2.0,0.23,Chicopee,Massachusetts,1020.0,1844.0,,399900.0,
24312,for_sale,2.0,2.0,0.05,Chicopee,Massachusetts,1013.0,1200.0,2002-06-12,275000.0,2002.0
24313,for_sale,4.0,3.0,0.41,Easthampton,Massachusetts,1027.0,2590.0,2003-10-01,579900.0,2003.0
24314,for_sale,3.0,2.0,0.3,Holyoke,Massachusetts,1040.0,1880.0,2002-02-15,365000.0,2002.0
24315,for_sale,1.0,1.0,0.31,Belchertown,Massachusetts,1007.0,640.0,2000-08-03,215000.0,2000.0
24316,for_sale,4.0,5.0,1.36,Southampton,Massachusetts,1073.0,4140.0,,1249900.0,
24317,for_sale,3.0,2.0,0.14,Northampton,Massachusetts,1062.0,1728.0,2003-05-30,499000.0,2003.0
24318,for_sale,3.0,2.0,0.12,Northampton,Massachusetts,1060.0,1531.0,2009-05-01,489900.0,2009.0
24319,for_sale,4.0,4.0,0.23,Chicopee,Massachusetts,1013.0,1764.0,,359000.0,
24320,for_sale,3.0,2.0,0.23,Chicopee,Massachusetts,1020.0,1712.0,,389999.0,
24321,for_sale,2.0,1.0,,Belchertown,Massachusetts,1007.0,864.0,2021-09-10,229900.0,2021.0
24323,for_sale,3.0,2.0,1.54,Northampton,Massachusetts,1062.0,1630.0,,525000.0,
24325,for_sale,2.0,2.0,,Easthampton,Massachusetts,1027.0,1576.0,,499900.0,
24326,for_sale,2.0,2.0,,Northampton,Massachusetts,1060.0,1700.0,2011-11-04,545000.0,2011.0
24327,for_sale,3.0,3.0,,Easthampton,Massachusetts,1027.0,1909.0,,539900.0,
24328,for_sale,1.0,1.0,0.4,Barre,Massachusetts,1005.0,634.0,2003-10-28,65000.0,2003.0
24329,for_sale,5.0,6.0,0.71,Barre,Massachusetts,1005.0,9484.0,,1150000.0,
24330,for_sale,4.0,2.0,0.6,Barre,Massachusetts,1005.0,1708.0,,369900.0,
24331,for_sale,,,8.15,Barre,Massachusetts,1005.0,,,80000.0,
24332,for_sale,2.0,2.0,0.23,Barre,Massachusetts,1005.0,1200.0,,189900.0,
24333,for_sale,,,5.09,Barre,Massachusetts,1005.0,,,89000.0,
24334,for_sale,3.0,1.0,0.12,Barre,Massachusetts,1005.0,1175.0,1996-12-13,273900.0,1996.0
24335,for_sale,3.0,1.0,8.47,Barre,Massachusetts,1005.0,1308.0,,318000.0,
24336,for_sale,4.0,5.0,3.97,Barre,Massachusetts,1005.0,5023.0,1988-06-24,849900.0,1988.0
24337,for_sale,3.0,3.0,4.08,Barre,Massachusetts,1005.0,2283.0,1996-05-31,449900.0,1996.0
24338,for_sale,,,14.67,Barre,Massachusetts,1005.0,,,199900.0,
24339,for_sale,4.0,4.0,1.84,Barre,Massachusetts,1005.0,2159.0,,589900.0,
24340,for_sale,2.0,1.0,0.6,Belchertown,Massachusetts,1007.0,802.0,2009-06-26,169999.0,2009.0
24341,for_sale,5.0,3.0,0.32,Belchertown,Massachusetts,1007.0,1850.0,2012-12-14,299900.0,2012.0
24343,for_sale,3.0,2.0,2.2,Belchertown,Massachusetts,1007.0,1500.0,,424900.0,
24345,for_sale,3.0,3.0,0.93,Belchertown,Massachusetts,1007.0,2055.0,,499900.0,
24346,for_sale,,,3.47,Belchertown,Massachusetts,1007.0,,,35000.0,
24347,for_sale,7.0,5.0,2.5,Belchertown,Massachusetts,1007.0,2833.0,,429900.0,
24348,for_sale,,,13.9,Belchertown,Massachusetts,1007.0,,,91000.0,
24349,for_sale,3.0,2.0,2.2,Belchertown,Massachusetts,1007.0,1350.0,,425000.0,
24350,for_sale,3.0,3.0,1.08,Belchertown,Massachusetts,1007.0,2360.0,2009-04-01,435000.0,2009.0
24352,for_sale,3.0,2.0,1.59,Belchertown,Massachusetts,1007.0,1499.0,,350000.0,
24353,for_sale,2.0,3.0,30.0,Belchertown,Massachusetts,1007.0,2130.0,2013-06-27,330000.0,2013.0
24354,for_sale,,,2.5,Belchertown,Massachusetts,1007.0,,,79000.0,
24355,for_sale,,,3.44,Belchertown,Massachusetts,1007.0,,,120000.0,
24356,for_sale,,,3.5,Belchertown,Massachusetts,1007.0,,,50000.0,
24357,for_sale,,,0.83,Belchertown,Massachusetts,1007.0,,,15000.0,
24358,for_sale,,,4.15,Belchertown,Massachusetts,1007.0,,,79950.0,
24359,for_sale,2.0,2.0,,Belchertown,Massachusetts,1007.0,1190.0,2018-09-28,329900.0,2018.0
